repository_id,developer_id_1,developer_id_2,begin_contribution_date,end_contribution_date,contribution_days
1018,8835,73581,2010-11-23 19:00:42,2011-03-14 20:04:00,111
1018,8835,79766,2010-11-07 14:39:30,2010-11-07 14:39:30,0
1018,8835,80638,2010-11-29 18:48:25,2010-11-29 18:48:25,0
1018,8835,85840,2011-12-10 11:03:25,2011-12-10 11:20:01,0
1018,8835,87176,2012-10-01 22:10:32,2012-10-01 22:10:32,0
1018,8835,88450,2011-12-28 04:28:59,2011-12-28 04:28:59,0
1018,8835,88607,2012-09-11 02:36:32,2012-09-11 02:36:32,0
1018,8835,89579,2010-08-06 20:17:45,2012-10-29 21:23:10,815
1018,8835,89643,2011-03-16 07:44:05,2011-03-16 08:53:36,0
1018,8835,90120,2012-03-28 11:20:37,2012-03-28 11:20:37,0
1018,8835,90966,2011-07-14 09:52:43,2011-08-01 15:16:25,18
1018,8835,96552,2012-05-02 18:38:31,2012-10-15 19:07:24,166
1018,8835,97449,2010-10-19 05:36:26,2010-10-19 05:36:26,0
1018,8835,103598,2011-11-17 08:20:06,2011-11-17 08:20:06,0
1018,8835,103775,2011-01-27 01:46:51,2011-01-28 01:12:13,0
1018,8835,104557,2011-11-27 22:54:32,2011-11-27 23:45:39,0
1018,8835,106058,2011-07-31 22:19:36,2011-08-30 04:39:51,29
1018,8835,107848,2010-10-30 12:06:59,2010-10-30 12:06:59,0
1018,8835,108787,2012-03-23 19:24:06,2012-10-29 21:23:10,220
1018,8835,109279,2011-03-15 19:48:34,2012-10-29 21:23:10,594
1018,8835,109903,2011-05-11 09:33:16,2011-05-11 09:33:16,0
1018,8835,113430,2012-10-23 13:01:26,2012-10-23 14:27:19,0
1018,8835,116993,2011-10-07 05:04:39,2011-10-07 05:04:39,0
1018,8835,122687,2010-08-17 19:07:45,2010-10-06 19:18:08,50
1018,8835,124338,2012-03-20 17:21:32,2012-03-21 12:33:49,0
1018,8835,125007,2010-10-12 23:01:58,2011-08-06 00:22:54,297
1018,8835,125244,2010-11-28 06:03:14,2012-10-29 21:23:10,701
1018,8835,126017,2011-02-11 16:25:01,2011-02-11 16:25:01,0
1018,8835,128588,2010-08-11 18:27:41,2012-10-29 21:23:10,810
1018,8835,128608,2010-08-06 20:17:45,2010-09-01 13:01:38,25
1018,8835,130877,2011-05-02 03:19:34,2011-05-02 03:24:27,0
1018,8835,132066,2010-12-04 00:49:26,2010-12-04 00:49:26,0
1018,8835,134626,2011-10-23 16:08:52,2012-10-29 21:23:10,372
1018,8835,135433,2012-10-09 10:14:00,2012-10-09 10:14:00,0
1018,8835,136129,2012-08-17 22:57:23,2012-08-17 22:57:23,0
1018,8835,138902,2011-03-31 21:02:14,2011-04-12 03:54:14,11
1018,8835,140085,2011-05-08 14:17:21,2011-05-08 14:17:21,0
1018,8835,141869,2011-02-22 19:26:10,2011-03-25 14:22:20,30
1018,8835,142195,2010-09-20 15:44:22,2010-09-20 15:44:47,0
1018,8835,143012,2012-06-21 11:29:56,2012-06-21 22:06:54,0
1018,8835,144292,2012-10-23 18:45:10,2012-10-23 18:45:10,0
1018,8835,146516,2011-03-07 00:10:48,2011-03-07 00:10:48,0
1018,8835,148673,2010-12-15 18:52:42,2011-02-24 21:38:30,71
1018,8835,151239,2011-12-23 21:58:10,2011-12-23 21:58:10,0
1018,8835,151722,2010-11-04 23:02:22,2010-11-04 23:02:22,0
1018,8835,155173,2012-05-09 22:39:27,2012-05-09 22:39:27,0
1018,8835,155269,2011-11-05 09:36:20,2011-11-07 20:37:05,2
1018,8835,160699,2010-12-27 01:32:04,2010-12-27 01:32:04,0
1018,8835,160844,2012-09-23 00:48:47,2012-09-23 00:48:47,0
1018,8835,161524,2011-05-12 02:15:58,2011-05-12 02:15:58,0
1018,8835,162045,2011-08-31 15:12:34,2011-09-11 22:30:01,11
1018,8835,164087,2011-02-10 11:57:15,2011-02-10 11:57:15,0
1018,8835,166912,2010-11-25 20:51:51,2010-12-08 21:39:50,13
1018,8835,168013,2011-11-08 10:17:33,2011-11-08 11:17:33,0
1018,8835,178018,2011-08-15 15:09:03,2011-08-15 15:09:03,0
1018,8835,180176,2011-06-19 09:54:34,2011-06-19 09:54:34,0
1018,8835,185845,2010-12-09 07:02:55,2010-12-09 07:24:27,0
1018,8835,187519,2012-08-06 17:51:30,2012-10-09 00:51:59,63
1018,8835,195898,2011-10-10 21:24:35,2012-04-21 22:40:48,194
1018,8835,198895,2011-07-21 10:20:01,2011-07-23 09:00:43,1
1018,8835,200568,2012-05-23 01:02:10,2012-06-14 10:33:56,22
1018,8835,201236,2011-11-04 18:11:50,2011-11-04 23:07:10,0
1018,8835,202665,2010-12-02 22:53:16,2010-12-02 22:53:16,0
1018,8835,205476,2011-10-12 02:54:55,2011-10-12 02:54:55,0
1018,8835,209382,2010-12-07 01:58:25,2010-12-07 01:58:25,0
1018,8835,209755,2010-11-04 17:48:35,2011-04-22 20:27:34,169
1018,8835,212623,2011-12-03 22:50:27,2011-12-03 22:50:27,0
1018,8835,212977,2012-05-16 00:10:25,2012-05-16 05:24:05,0
1018,8835,226706,2010-11-11 04:19:25,2010-11-19 18:18:45,8
1018,8835,231692,2011-03-18 20:12:41,2011-03-18 20:12:41,0
1018,8835,239889,2011-08-16 19:12:54,2011-08-16 19:12:54,0
1018,8835,247459,2012-08-26 05:20:42,2012-08-26 05:20:42,0
1018,8835,248400,2011-10-13 10:48:30,2011-10-13 10:48:30,0
1018,8835,250683,2011-06-24 21:32:09,2011-07-08 23:14:40,14
1018,8835,251509,2012-08-21 10:11:04,2012-10-29 21:23:10,69
1018,8835,258570,2012-07-20 10:38:15,2012-07-20 10:38:15,0
1018,8835,267472,2011-10-18 15:15:58,2011-10-18 15:15:58,0
1018,8835,271051,2012-03-02 14:11:56,2012-04-14 01:35:28,42
1018,8835,277195,2011-07-15 14:15:07,2011-07-15 14:15:07,0
1018,8835,280396,2010-10-22 22:43:05,2010-10-22 23:38:36,0
1018,8835,282056,2012-05-31 14:11:12,2012-05-31 14:11:12,0
1018,8835,292833,2012-01-22 04:02:16,2012-01-22 04:02:16,0
1018,8835,302674,2011-07-06 19:48:55,2011-08-30 22:46:48,55
1018,8835,305784,2011-06-29 20:37:46,2011-06-29 20:37:46,0
1018,8835,307240,2012-09-07 20:18:39,2012-09-07 20:18:39,0
1018,8835,310434,2011-05-20 06:50:35,2011-05-20 06:50:35,0
1018,8835,320603,2012-10-07 10:04:26,2012-10-29 21:23:10,22
1018,8835,326036,2010-12-07 17:44:21,2010-12-07 17:44:21,0
1018,8835,349223,2011-08-29 20:09:01,2011-08-29 20:09:01,0
1018,8835,353801,2011-07-05 11:07:08,2011-07-12 07:25:26,6
1018,8835,353803,2011-10-12 12:35:42,2011-10-12 12:35:42,0
1018,8835,359809,2012-07-12 11:42:35,2012-10-29 21:23:10,109
1018,8835,369564,2011-11-24 13:52:54,2011-11-24 13:52:54,0
1018,8835,371717,2011-09-13 22:55:18,2011-11-13 01:57:42,60
1018,8835,372376,2011-09-29 17:50:30,2012-10-29 21:23:10,396
1018,8835,372801,2011-07-27 03:16:50,2011-07-27 05:16:50,0
1018,8835,381455,2011-09-04 17:38:34,2011-09-04 17:38:34,0
1018,8835,385185,2011-11-29 11:39:57,2011-11-29 14:31:31,0
1018,8835,389235,2011-12-22 01:38:12,2011-12-22 01:38:12,0
1018,8835,391067,2011-10-12 12:06:16,2011-10-12 12:06:16,0
1018,8835,394213,2010-09-11 06:37:43,2010-09-11 09:44:29,0
1018,8835,419256,2012-10-09 03:01:03,2012-10-09 03:01:03,0
1018,8835,434228,2010-09-22 06:23:40,2010-09-22 06:23:40,0
1018,8835,449745,2012-09-24 10:18:05,2012-09-24 10:18:05,0
1018,8835,451267,2012-02-22 12:57:32,2012-10-29 21:23:10,250
1018,8835,461361,2011-09-20 13:25:44,2011-09-23 22:04:16,3
1018,8835,470738,2012-06-21 00:32:40,2012-06-23 11:06:21,2
1018,8835,478631,2012-06-20 22:32:40,2012-06-29 18:45:53,8
1018,8835,480790,2012-03-12 13:17:46,2012-06-14 15:54:23,94
1018,8835,484237,2011-09-28 20:21:25,2011-09-28 20:21:25,0
1018,8835,498693,2011-06-03 18:22:06,2011-07-18 18:11:32,44
1018,8835,524400,2011-12-21 12:18:00,2011-12-22 14:39:53,1
1018,8835,535454,2012-10-23 13:04:05,2012-10-29 21:23:10,6
1018,8835,539028,2011-12-01 22:43:02,2011-12-02 22:01:54,0
1018,8835,540052,2011-07-07 22:54:30,2012-03-30 19:25:07,266
1018,8835,540942,2012-10-13 02:56:51,2012-10-13 02:56:51,0
1018,8835,549366,2011-08-29 12:47:00,2012-10-29 21:23:10,427
1018,8835,583276,2011-06-02 22:08:18,2011-06-02 22:08:18,0
1018,8835,585025,2010-11-10 02:25:46,2010-11-10 02:25:46,0
1018,8835,594993,2010-10-07 04:05:01,2010-10-07 04:05:01,0
1018,8835,612914,2011-02-11 03:35:39,2011-02-11 03:35:39,0
1018,8835,668790,2011-09-23 13:25:20,2011-09-23 13:25:20,0
1018,8835,734172,2010-11-07 15:34:20,2010-11-07 15:34:20,0
1018,8835,757676,2012-10-17 17:10:39,2012-10-17 17:10:39,0
1018,8835,790137,2012-09-19 00:35:29,2012-09-19 00:35:29,0
1018,8835,833142,2012-02-01 09:52:45,2012-02-01 09:52:45,0
1018,8835,873819,2011-11-25 03:08:27,2011-11-25 03:08:27,0
1018,8835,873862,2011-08-25 19:03:07,2011-08-25 19:03:07,0
1018,8835,873884,2011-08-04 05:39:19,2011-08-04 05:39:19,0
1018,8835,873961,2011-01-19 16:26:54,2011-01-19 16:26:54,0
1018,8835,874020,2010-10-25 19:27:39,2010-10-25 19:27:39,0
1018,8835,878282,2011-06-19 08:06:33,2011-06-19 08:06:33,0
1018,8835,884773,2012-10-09 22:09:07,2012-10-09 22:09:07,0
1018,8835,913366,2011-12-03 15:55:56,2011-12-03 15:55:56,0
1018,8835,1020289,2011-05-02 15:29:03,2011-07-12 18:18:32,71
1018,8835,1151360,2011-06-02 16:53:28,2011-06-02 16:53:28,0
1018,8835,1285226,2011-12-03 16:55:43,2011-12-03 17:28:40,0
1018,8835,1305235,2011-02-10 21:08:27,2011-02-10 21:08:27,0
1018,8835,1523433,2011-01-10 21:50:46,2011-01-10 21:50:46,0
1018,8925,13395,2009-11-22 23:32:53,2009-11-22 23:32:53,0
1018,8925,17715,2009-11-22 23:32:53,2009-11-22 23:32:53,0
1018,8925,38622,2009-11-22 23:32:53,2009-11-22 23:32:53,0
1018,8925,43608,2009-11-22 23:32:53,2009-11-22 23:32:53,0
1018,8925,77112,2009-11-22 23:32:53,2009-11-22 23:32:53,0
1018,8925,584349,2009-11-22 23:32:53,2009-11-22 23:32:53,0
1018,8938,8961,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,9930,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,11032,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,13395,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,14956,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,17401,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,17715,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,18860,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,29128,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,29869,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,33441,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,36692,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,43608,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,44090,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,49070,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,51565,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,64994,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,69696,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,89579,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,109279,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,125244,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,128588,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,162045,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,540052,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8938,549366,2011-09-02 21:53:49,2011-09-02 21:53:49,0
1018,8961,9139,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,8961,9779,2012-03-22 17:08:15,2012-05-21 19:09:40,60
1018,8961,9821,2011-07-14 11:17:40,2011-07-14 13:17:40,0
1018,8961,9930,2011-03-18 21:02:14,2012-05-21 19:09:40,429
1018,8961,9972,2012-04-06 20:41:59,2012-04-06 20:41:59,0
1018,8961,10047,2012-02-10 06:58:58,2012-05-21 19:09:40,101
1018,8961,10058,2012-04-16 07:24:25,2012-05-21 19:09:40,35
1018,8961,10108,2011-12-20 04:57:45,2012-02-16 07:47:23,58
1018,8961,10978,2011-06-27 17:25:05,2011-06-27 17:42:11,0
1018,8961,11032,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,11042,2011-04-21 11:43:12,2011-04-21 11:43:12,0
1018,8961,12017,2011-09-10 14:55:58,2011-09-10 14:55:58,0
1018,8961,12548,2012-04-12 10:29:15,2012-04-12 10:29:15,0
1018,8961,13395,2010-10-29 15:07:27,2012-04-03 00:14:52,521
1018,8961,13691,2012-01-31 00:39:25,2012-02-04 01:52:24,4
1018,8961,14005,2011-11-11 06:37:34,2012-05-21 19:09:40,192
1018,8961,14511,2011-09-12 20:43:25,2011-09-14 17:10:24,1
1018,8961,14956,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,15383,2012-04-16 20:37:32,2012-04-16 20:37:32,0
1018,8961,16281,2012-01-05 13:57:07,2012-01-05 13:57:07,0
1018,8961,16391,2011-07-08 06:04:27,2011-07-08 06:04:27,0
1018,8961,17031,2011-09-14 21:51:49,2011-10-01 08:23:27,16
1018,8961,17401,2011-02-05 21:02:29,2012-05-21 19:09:40,470
1018,8961,17413,2012-02-02 07:44:22,2012-02-02 17:00:14,0
1018,8961,17715,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,17716,2012-02-16 10:42:13,2012-02-16 10:42:13,0
1018,8961,17750,2010-12-05 15:10:05,2011-02-06 00:02:41,62
1018,8961,17882,2012-01-17 04:36:01,2012-01-17 04:36:01,0
1018,8961,17903,2010-10-29 15:07:27,2011-07-15 20:59:12,259
1018,8961,17930,2011-08-29 00:06:40,2011-08-29 00:06:40,0
1018,8961,18042,2011-11-16 13:38:09,2011-11-16 13:38:09,0
1018,8961,18138,2011-01-23 22:43:59,2011-01-26 09:06:22,2
1018,8961,18143,2010-12-08 22:39:50,2010-12-08 22:39:50,0
1018,8961,18145,2010-12-02 20:07:47,2010-12-02 20:07:47,0
1018,8961,18263,2011-01-24 08:39:54,2011-01-24 08:39:54,0
1018,8961,18860,2010-10-29 15:07:27,2011-09-03 01:14:00,308
1018,8961,18886,2011-10-03 23:58:08,2011-10-05 21:38:28,1
1018,8961,18930,2011-11-21 00:09:07,2011-11-21 00:09:07,0
1018,8961,18966,2011-01-22 16:46:48,2011-01-22 16:46:48,0
1018,8961,20158,2011-08-23 19:40:51,2011-08-23 20:04:08,0
1018,8961,21594,2011-02-06 21:49:52,2011-02-06 21:49:52,0
1018,8961,21630,2011-06-23 23:51:19,2011-07-02 00:00:03,8
1018,8961,22359,2011-11-17 00:19:46,2011-11-17 00:19:46,0
1018,8961,22907,2010-10-29 15:07:27,2011-02-22 01:31:01,115
1018,8961,26363,2010-11-22 22:24:09,2010-11-22 22:24:09,0
1018,8961,27543,2012-05-16 16:27:34,2012-05-21 19:09:40,5
1018,8961,27544,2010-10-29 15:07:27,2011-02-21 19:39:04,115
1018,8961,28589,2011-10-24 16:29:24,2011-10-24 18:29:24,0
1018,8961,29128,2011-02-19 00:30:15,2012-04-16 22:43:02,422
1018,8961,29869,2011-05-14 14:39:07,2012-05-21 19:09:40,373
1018,8961,31817,2011-01-04 21:24:17,2011-01-04 21:24:17,0
1018,8961,32626,2010-10-29 15:07:27,2010-12-02 07:48:00,33
1018,8961,32738,2011-03-30 14:35:09,2011-03-30 14:35:09,0
1018,8961,33428,2011-05-01 03:03:10,2011-05-01 03:03:10,0
1018,8961,33441,2011-04-23 14:32:33,2011-09-12 18:19:36,142
1018,8961,34202,2011-06-02 21:45:30,2011-06-02 21:45:30,0
1018,8961,34351,2011-07-29 19:03:05,2011-07-29 19:03:05,0
1018,8961,36493,2011-07-15 02:20:30,2011-07-15 02:20:30,0
1018,8961,36692,2011-08-31 14:33:40,2011-09-06 21:28:15,6
1018,8961,39614,2011-11-07 21:54:34,2011-11-07 22:54:34,0
1018,8961,41505,2011-01-11 09:31:06,2011-03-08 18:55:11,56
1018,8961,43608,2010-10-29 15:07:27,2012-03-22 19:41:46,510
1018,8961,44028,2011-09-24 17:57:23,2011-09-24 17:57:23,0
1018,8961,44090,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,44147,2011-04-28 21:48:30,2011-04-28 21:48:30,0
1018,8961,44764,2011-08-01 19:39:15,2011-08-12 21:20:24,11
1018,8961,45458,2011-10-23 13:19:45,2011-10-23 13:19:45,0
1018,8961,47185,2011-10-12 00:30:29,2011-10-12 00:30:29,0
1018,8961,49070,2011-05-03 21:51:15,2012-04-11 02:27:38,343
1018,8961,49546,2012-01-27 18:27:55,2012-01-27 18:27:55,0
1018,8961,50149,2012-03-15 03:26:35,2012-03-15 03:26:35,0
1018,8961,50484,2011-03-10 13:33:59,2011-03-10 13:33:59,0
1018,8961,51048,2010-10-29 15:07:27,2011-03-29 09:53:32,150
1018,8961,51565,2011-03-27 05:19:53,2012-05-21 19:09:40,421
1018,8961,54818,2011-01-21 02:09:28,2011-01-21 16:43:04,0
1018,8961,55618,2011-12-15 09:34:28,2011-12-20 20:07:58,5
1018,8961,63463,2012-02-07 21:10:11,2012-05-21 19:09:40,103
1018,8961,63485,2011-04-15 01:56:09,2011-04-15 01:56:09,0
1018,8961,64572,2011-11-16 00:52:23,2012-05-21 19:09:40,187
1018,8961,64994,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,65030,2011-05-19 17:48:12,2011-05-19 21:58:41,0
1018,8961,65645,2012-03-18 10:44:52,2012-05-21 19:09:40,64
1018,8961,66641,2011-01-24 05:52:37,2011-03-27 16:37:23,62
1018,8961,67240,2010-10-29 15:07:27,2011-05-03 05:23:57,185
1018,8961,69696,2011-05-22 04:01:28,2011-12-19 01:47:14,210
1018,8961,70698,2012-03-11 00:48:08,2012-05-21 19:09:40,71
1018,8961,70710,2011-03-19 15:19:47,2011-03-19 15:27:25,0
1018,8961,73581,2010-11-23 19:00:42,2011-03-14 20:04:00,111
1018,8961,79766,2010-11-07 14:39:30,2010-11-07 14:39:30,0
1018,8961,80638,2010-11-29 18:48:25,2010-11-29 18:48:25,0
1018,8961,85840,2011-12-10 11:03:25,2011-12-10 11:20:01,0
1018,8961,88450,2011-12-28 04:28:59,2011-12-28 04:28:59,0
1018,8961,89579,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,89643,2011-03-16 07:44:05,2011-03-16 08:53:36,0
1018,8961,90120,2012-03-28 11:20:37,2012-03-28 11:20:37,0
1018,8961,90966,2011-07-14 09:52:43,2011-08-01 15:16:25,18
1018,8961,96552,2012-05-02 18:38:31,2012-05-21 19:09:40,19
1018,8961,103598,2011-11-17 08:20:06,2011-11-17 08:20:06,0
1018,8961,103775,2011-01-27 01:46:51,2011-01-28 01:12:13,0
1018,8961,104557,2011-11-27 22:54:32,2011-11-27 23:45:39,0
1018,8961,106058,2011-07-31 22:19:36,2011-08-30 04:39:51,29
1018,8961,107848,2010-10-30 12:06:59,2010-10-30 12:06:59,0
1018,8961,108787,2012-03-23 19:24:06,2012-05-21 19:09:40,58
1018,8961,109279,2011-03-15 19:48:34,2012-05-21 19:09:40,432
1018,8961,109903,2011-05-11 09:33:16,2011-05-11 09:33:16,0
1018,8961,116993,2011-10-07 05:04:39,2011-10-07 05:04:39,0
1018,8961,124338,2012-03-20 17:21:32,2012-03-21 12:33:49,0
1018,8961,125007,2010-10-29 15:07:27,2011-08-06 00:22:54,280
1018,8961,125244,2010-11-28 06:03:14,2012-05-21 19:09:40,540
1018,8961,126017,2011-02-11 16:25:01,2011-02-11 16:25:01,0
1018,8961,128588,2010-10-29 15:07:27,2012-05-21 19:09:40,570
1018,8961,130877,2011-05-02 03:19:34,2011-05-02 03:24:27,0
1018,8961,132066,2010-12-04 00:49:26,2010-12-04 00:49:26,0
1018,8961,134626,2011-10-23 16:08:52,2012-05-21 19:09:40,211
1018,8961,138902,2011-03-31 21:02:14,2011-04-12 03:54:14,11
1018,8961,140085,2011-05-08 14:17:21,2011-05-08 14:17:21,0
1018,8961,141869,2011-02-22 19:26:10,2011-03-25 14:22:20,30
1018,8961,146516,2011-03-07 00:10:48,2011-03-07 00:10:48,0
1018,8961,148673,2010-12-15 18:52:42,2011-02-24 21:38:30,71
1018,8961,151239,2011-12-23 21:58:10,2011-12-23 21:58:10,0
1018,8961,151722,2010-11-04 23:02:22,2010-11-04 23:02:22,0
1018,8961,155173,2012-05-09 22:39:27,2012-05-09 22:39:27,0
1018,8961,155269,2011-11-05 09:36:20,2011-11-07 20:37:05,2
1018,8961,160699,2010-12-27 01:32:04,2010-12-27 01:32:04,0
1018,8961,161524,2011-05-12 02:15:58,2011-05-12 02:15:58,0
1018,8961,162045,2011-08-31 15:12:34,2011-09-11 22:30:01,11
1018,8961,164087,2011-02-10 11:57:15,2011-02-10 11:57:15,0
1018,8961,166912,2010-11-25 20:51:51,2010-12-08 21:39:50,13
1018,8961,168013,2011-11-08 10:17:33,2011-11-08 11:17:33,0
1018,8961,178018,2011-08-15 15:09:03,2011-08-15 15:09:03,0
1018,8961,180176,2011-06-19 09:54:34,2011-06-19 09:54:34,0
1018,8961,185845,2010-12-09 07:02:55,2010-12-09 07:24:27,0
1018,8961,195898,2011-10-10 21:24:35,2012-04-21 22:40:48,194
1018,8961,198895,2011-07-21 10:20:01,2011-07-23 09:00:43,1
1018,8961,201236,2011-11-04 18:11:50,2011-11-04 23:07:10,0
1018,8961,202665,2010-12-02 22:53:16,2010-12-02 22:53:16,0
1018,8961,205476,2011-10-12 02:54:55,2011-10-12 02:54:55,0
1018,8961,209382,2010-12-07 01:58:25,2010-12-07 01:58:25,0
1018,8961,209755,2010-11-04 17:48:35,2011-04-22 20:27:34,169
1018,8961,212623,2011-12-03 22:50:27,2011-12-03 22:50:27,0
1018,8961,212977,2012-05-16 00:10:25,2012-05-16 05:24:05,0
1018,8961,226706,2010-11-11 04:19:25,2010-11-19 18:18:45,8
1018,8961,231692,2011-03-18 20:12:41,2011-03-18 20:12:41,0
1018,8961,239889,2011-08-16 19:12:54,2011-08-16 19:12:54,0
1018,8961,248400,2011-10-13 10:48:30,2011-10-13 10:48:30,0
1018,8961,250683,2011-06-24 21:32:09,2011-07-08 23:14:40,14
1018,8961,267472,2011-10-18 15:15:58,2011-10-18 15:15:58,0
1018,8961,271051,2012-03-02 14:11:56,2012-04-14 01:35:28,42
1018,8961,277195,2011-07-15 14:15:07,2011-07-15 14:15:07,0
1018,8961,292833,2012-01-22 04:02:16,2012-01-22 04:02:16,0
1018,8961,302674,2011-07-06 19:48:55,2011-08-30 22:46:48,55
1018,8961,305784,2011-06-29 20:37:46,2011-06-29 20:37:46,0
1018,8961,310434,2011-05-20 06:50:35,2011-05-20 06:50:35,0
1018,8961,326036,2010-12-07 17:44:21,2010-12-07 17:44:21,0
1018,8961,349223,2011-08-29 20:09:01,2011-08-29 20:09:01,0
1018,8961,353801,2011-07-05 11:07:08,2011-07-12 07:25:26,6
1018,8961,353803,2011-10-12 12:35:42,2011-10-12 12:35:42,0
1018,8961,369564,2011-11-24 13:52:54,2011-11-24 13:52:54,0
1018,8961,371717,2011-09-13 22:55:18,2011-11-13 01:57:42,60
1018,8961,372376,2011-09-29 17:50:30,2012-05-21 19:09:40,235
1018,8961,372801,2011-07-27 03:16:50,2011-07-27 05:16:50,0
1018,8961,381455,2011-09-04 17:38:34,2011-09-04 17:38:34,0
1018,8961,385185,2011-11-29 11:39:57,2011-11-29 14:31:31,0
1018,8961,389235,2011-12-22 01:38:12,2011-12-22 01:38:12,0
1018,8961,391067,2011-10-12 12:06:16,2011-10-12 12:06:16,0
1018,8961,451267,2012-02-22 12:57:32,2012-05-21 19:09:40,89
1018,8961,461361,2011-09-20 13:25:44,2011-09-23 22:04:16,3
1018,8961,480790,2012-03-12 13:17:46,2012-05-21 19:09:40,70
1018,8961,484237,2011-09-28 20:21:25,2011-09-28 20:21:25,0
1018,8961,498693,2011-06-03 18:22:06,2011-07-18 18:11:32,44
1018,8961,524400,2011-12-21 12:18:00,2011-12-22 14:39:53,1
1018,8961,539028,2011-12-01 22:43:02,2011-12-02 22:01:54,0
1018,8961,540052,2011-07-07 22:54:30,2012-03-30 19:25:07,266
1018,8961,549366,2011-08-29 12:47:00,2012-05-21 19:09:40,266
1018,8961,583276,2011-06-02 22:08:18,2011-06-02 22:08:18,0
1018,8961,585025,2010-11-10 02:25:46,2010-11-10 02:25:46,0
1018,8961,612914,2011-02-11 03:35:39,2011-02-11 03:35:39,0
1018,8961,668790,2011-09-23 13:25:20,2011-09-23 13:25:20,0
1018,8961,734172,2010-11-07 15:34:20,2010-11-07 15:34:20,0
1018,8961,833142,2012-02-01 09:52:45,2012-02-01 09:52:45,0
1018,8961,873819,2011-11-25 03:08:27,2011-11-25 03:08:27,0
1018,8961,873862,2011-08-25 19:03:07,2011-08-25 19:03:07,0
1018,8961,873884,2011-08-04 05:39:19,2011-08-04 05:39:19,0
1018,8961,873961,2011-01-19 16:26:54,2011-01-19 16:26:54,0
1018,8961,878282,2011-06-19 08:06:33,2011-06-19 08:06:33,0
1018,8961,913366,2011-12-03 15:55:56,2011-12-03 15:55:56,0
1018,8961,1020289,2011-05-02 15:29:03,2011-07-12 18:18:32,71
1018,8961,1151360,2011-06-02 16:53:28,2011-06-02 16:53:28,0
1018,8961,1285226,2011-12-03 16:55:43,2011-12-03 17:28:40,0
1018,8961,1305235,2011-02-10 21:08:27,2011-02-10 21:08:27,0
1018,8961,1523433,2011-01-10 21:50:46,2011-01-10 21:50:46,0
1018,9139,11032,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,13395,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,14956,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,17715,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,17903,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,18860,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,22907,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,27544,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,32626,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,43608,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,44090,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,51048,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,64994,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,67240,2010-11-21 22:22:34,2010-11-21 22:22:34,0
1018,9139,89579,2010-11-21 22:22:34,2010-11-21 22:22:34,0
